R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,gamma,f_thermal,v_disk
0.3532673128581925,-1,-1,-1,-1,-1,0.017663365642909625,-1,0.0005984150535342224,-1,-1,0.5,-1,-1,-1,-1
0.3536909690869899,-1,-1,-1,-1,-1,0.017684548454349493,-1,0.0005980565509844343,-1,-1,0.5,-1,-1,-1,-1
0.35411513338600387,-1,-1,-1,-1,-1,0.017705756669300195,-1,0.0005976982632087858,-1,-1,0.5,-1,-1,-1,-1
0.3545398063645384,-1,-1,-1,-1,-1,0.017726990318226922,-1,0.0005973401900786084,-1,-1,0.5,-1,-1,-1,-1
0.3549649886326279,-1,-1,-1,-1,-1,0.017748249431631394,-1,0.0005969823314653111,-1,-1,0.5,-1,-1,-1,-1
0.3553906808010384,-1,-1,-1,-1,-1,0.01776953404005192,-1,0.0005966246872403792,-1,-1,0.5,-1,-1,-1,-1
0.35581688348126866,-1,-1,-1,-1,-1,0.017790844174063434,-1,0.000596267257275376,-1,-1,0.5,-1,-1,-1,-1
0.3562435972855503,-1,-1,-1,-1,-1,0.017812179864277515,-1,0.0005959100414419409,-1,-1,0.5,-1,-1,-1,-1
0.35667082282684953,-1,-1,-1,-1,-1,0.017833541141342477,-1,0.0005955530396117905,-1,-1,0.5,-1,-1,-1,-1
0.3570985607188677,-1,-1,-1,-1,-1,0.017854928035943386,-1,0.0005951962516567183,-1,-1,0.5,-1,-1,-1,-1
0.3575268115760417,-1,-1,-1,-1,-1,0.017876340578802087,-1,0.0005948396774485947,-1,-1,0.5,-1,-1,-1,-1
0.3579555760135459,-1,-1,-1,-1,-1,0.017897778800677295,-1,0.0005944833168593665,-1,-1,0.5,-1,-1,-1,-1
0.3583848546472918,-1,-1,-1,-1,-1,0.01791924273236459,-1,0.0005941271697610577,-1,-1,0.5,-1,-1,-1,-1
0.35881464809392993,-1,-1,-1,-1,-1,0.017940732404696496,-1,0.0005937712360257687,-1,-1,0.5,-1,-1,-1,-1
0.35924495697085046,-1,-1,-1,-1,-1,0.017962247848542525,-1,0.0005934155155256762,-1,-1,0.5,-1,-1,-1,-1
0.35967578189618343,-1,-1,-1,-1,-1,0.01798378909480917,-1,0.0005930600081330339,-1,-1,0.5,-1,-1,-1,-1
0.3601071234888007,-1,-1,-1,-1,-1,0.018005356174440035,-1,0.0005927047137201724,-1,-1,0.5,-1,-1,-1,-1
0.36053898236831594,-1,-1,-1,-1,-1,0.0180269491184158,-1,0.0005923496321594979,-1,-1,0.5,-1,-1,-1,-1
0.3609713591550861,-1,-1,-1,-1,-1,0.018048567957754304,-1,0.0005919947633234935,-1,-1,0.5,-1,-1,-1,-1
0.36140425447021224,-1,-1,-1,-1,-1,0.01807021272351061,-1,0.0005916401070847185,-1,-1,0.5,-1,-1,-1,-1
0.3618376689355398,-1,-1,-1,-1,-1,0.01809188344677699,-1,0.0005912856633158093,-1,-1,0.5,-1,-1,-1,-1
0.3622716031736605,-1,-1,-1,-1,-1,0.018113580158683026,-1,0.0005909314318894775,-1,-1,0.5,-1,-1,-1,-1
0.3627060578079122,-1,-1,-1,-1,-1,0.01813530289039561,-1,0.0005905774126785116,-1,-1,0.5,-1,-1,-1,-1
0.3631410334623807,-1,-1,-1,-1,-1,0.018157051673119037,-1,0.0005902236055557763,-1,-1,0.5,-1,-1,-1,-1
0.3635765307619002,-1,-1,-1,-1,-1,0.01817882653809501,-1,0.000589870010394212,-1,-1,0.5,-1,-1,-1,-1
0.3640125503320539,-1,-1,-1,-1,-1,0.018200627516602695,-1,0.0005895166270668361,-1,-1,0.5,-1,-1,-1,-1
0.36444909279917564,-1,-1,-1,-1,-1,0.018222454639958783,-1,0.0005891634554467411,-1,-1,0.5,-1,-1,-1,-1
0.3648861587903501,-1,-1,-1,-1,-1,0.018244307939517503,-1,0.000588810495407096,-1,-1,0.5,-1,-1,-1,-1
0.365323748933414,-1,-1,-1,-1,-1,0.0182661874466707,-1,0.000588457746821146,-1,-1,0.5,-1,-1,-1,-1
0.3657618638569574,-1,-1,-1,-1,-1,0.01828809319284787,-1,0.0005881052095622117,-1,-1,0.5,-1,-1,-1,-1
0.36620050419032363,-1,-1,-1,-1,-1,0.018310025209516183,-1,0.0005877528835036902,-1,-1,0.5,-1,-1,-1,-1
0.3666396705636111,-1,-1,-1,-1,-1,0.018331983528180554,-1,0.0005874007685190539,-1,-1,0.5,-1,-1,-1,-1
0.3670793636076738,-1,-1,-1,-1,-1,0.01835396818038369,-1,0.0005870488644818512,-1,-1,0.5,-1,-1,-1,-1
0.3675195839541222,-1,-1,-1,-1,-1,0.018375979197706113,-1,0.0005866971712657063,-1,-1,0.5,-1,-1,-1,-1
0.3679603322353244,-1,-1,-1,-1,-1,0.01839801661176622,-1,0.0005863456887443192,-1,-1,0.5,-1,-1,-1,-1
0.36840160908440667,-1,-1,-1,-1,-1,0.018420080454220333,-1,0.0005859944167914655,-1,-1,0.5,-1,-1,-1,-1
0.3688434151352546,-1,-1,-1,-1,-1,0.01844217075676273,-1,0.0005856433552809962,-1,-1,0.5,-1,-1,-1,-1
0.3692857510225142,-1,-1,-1,-1,-1,0.01846428755112571,-1,0.000585292504086838,-1,-1,0.5,-1,-1,-1,-1
0.3697286173815922,-1,-1,-1,-1,-1,0.01848643086907961,-1,0.0005849418630829935,-1,-1,0.5,-1,-1,-1,-1
0.37017201484865764,-1,-1,-1,-1,-1,0.018508600742432883,-1,0.0005845914321435401,-1,-1,0.5,-1,-1,-1,-1
0.3706159440606423,-1,-1,-1,-1,-1,0.018530797203032117,-1,0.0005842412111426311,-1,-1,0.5,-1,-1,-1,-1
0.3710604056552419,-1,-1,-1,-1,-1,0.018553020282762095,-1,0.0005838911999544954,-1,-1,0.5,-1,-1,-1,-1
0.37150540027091705,-1,-1,-1,-1,-1,0.018575270013545853,-1,0.0005835413984534364,-1,-1,0.5,-1,-1,-1,-1
0.37195092854689366,-1,-1,-1,-1,-1,0.018597546427344683,-1,0.0005831918065138337,-1,-1,0.5,-1,-1,-1,-1
0.3723969911231646,-1,-1,-1,-1,-1,0.01861984955615823,-1,0.0005828424240101419,-1,-1,0.5,-1,-1,-1,-1
0.37284358864049005,-1,-1,-1,-1,-1,0.018642179432024505,-1,0.0005824932508168904,-1,-1,0.5,-1,-1,-1,-1
0.3732907217403987,-1,-1,-1,-1,-1,0.018664536087019935,-1,0.0005821442868086843,-1,-1,0.5,-1,-1,-1,-1
0.3737383910651886,-1,-1,-1,-1,-1,0.01868691955325943,-1,0.0005817955318602035,-1,-1,0.5,-1,-1,-1,-1
0.37418659725792797,-1,-1,-1,-1,-1,0.0187093298628964,-1,0.0005814469858462031,-1,-1,0.5,-1,-1,-1,-1
0.37463534096245643,-1,-1,-1,-1,-1,0.01873176704812282,-1,0.0005810986486415132,-1,-1,0.5,-1,-1,-1,-1
0.3750846228233855,-1,-1,-1,-1,-1,0.018754231141169277,-1,0.0005807505201210389,-1,-1,0.5,-1,-1,-1,-1
0.3755344434860999,-1,-1,-1,-1,-1,0.018776722174304997,-1,0.0005804026001597605,-1,-1,0.5,-1,-1,-1,-1
0.37598480359675834,-1,-1,-1,-1,-1,0.018799240179837917,-1,0.0005800548886327324,-1,-1,0.5,-1,-1,-1,-1
0.3764357038022943,-1,-1,-1,-1,-1,0.018821785190114716,-1,0.000579707385415085,-1,-1,0.5,-1,-1,-1,-1
0.3768871447504173,-1,-1,-1,-1,-1,0.018844357237520867,-1,0.0005793600903820223,-1,-1,0.5,-1,-1,-1,-1
0.3773391270896133,-1,-1,-1,-1,-1,0.018866956354480668,-1,0.0005790130034088242,-1,-1,0.5,-1,-1,-1,-1
0.3777916514691463,-1,-1,-1,-1,-1,0.018889582573457315,-1,0.0005786661243708446,-1,-1,0.5,-1,-1,-1,-1
0.37824471853905883,-1,-1,-1,-1,-1,0.018912235926952944,-1,0.0005783194531435121,-1,-1,0.5,-1,-1,-1,-1
0.37869832895017286,-1,-1,-1,-1,-1,0.018934916447508644,-1,0.0005779729896023303,-1,-1,0.5,-1,-1,-1,-1
0.3791524833540909,-1,-1,-1,-1,-1,0.018957624167704547,-1,0.0005776267336228771,-1,-1,0.5,-1,-1,-1,-1
0.3796071824031972,-1,-1,-1,-1,-1,0.01898035912015986,-1,0.0005772806850808049,-1,-1,0.5,-1,-1,-1,-1
0.3800624267506578,-1,-1,-1,-1,-1,0.019003121337532892,-1,0.0005769348438518409,-1,-1,0.5,-1,-1,-1,-1
0.38051821705042266,-1,-1,-1,-1,-1,0.019025910852521134,-1,0.0005765892098117863,-1,-1,0.5,-1,-1,-1,-1
0.38097455395722546,-1,-1,-1,-1,-1,0.019048727697861274,-1,0.0005762437828365172,-1,-1,0.5,-1,-1,-1,-1
0.3814314381265854,-1,-1,-1,-1,-1,0.01907157190632927,-1,0.0005758985628019838,-1,-1,0.5,-1,-1,-1,-1
0.3818888702148079,-1,-1,-1,-1,-1,0.019094443510740397,-1,0.0005755535495842106,-1,-1,0.5,-1,-1,-1,-1
0.382346850878985,-1,-1,-1,-1,-1,0.019117342543949253,-1,0.0005752087430592963,-1,-1,0.5,-1,-1,-1,-1
0.3828053807769973,-1,-1,-1,-1,-1,0.019140269038849866,-1,0.0005748641431034141,-1,-1,0.5,-1,-1,-1,-1
0.38326446056751384,-1,-1,-1,-1,-1,0.019163223028375694,-1,0.0005745197495928112,-1,-1,0.5,-1,-1,-1,-1
0.383724090909994,-1,-1,-1,-1,-1,0.0191862045454997,-1,0.000574175562403809,-1,-1,0.5,-1,-1,-1,-1
0.3841842724646879,-1,-1,-1,-1,-1,0.019209213623234397,-1,0.0005738315814128026,-1,-1,0.5,-1,-1,-1,-1
0.3846450058926373,-1,-1,-1,-1,-1,0.019232250294631867,-1,0.0005734878064962619,-1,-1,0.5,-1,-1,-1,-1
0.3851062918556769,-1,-1,-1,-1,-1,0.019255314592783845,-1,0.0005731442375307303,-1,-1,0.5,-1,-1,-1,-1
0.38556813101643495,-1,-1,-1,-1,-1,0.019278406550821747,-1,0.0005728008743928253,-1,-1,0.5,-1,-1,-1,-1
0.3860305240383345,-1,-1,-1,-1,-1,0.019301526201916726,-1,0.0005724577169592384,-1,-1,0.5,-1,-1,-1,-1
0.3864934715855943,-1,-1,-1,-1,-1,0.019324673579279715,-1,0.0005721147651067345,-1,-1,0.5,-1,-1,-1,-1
0.38695697432322923,-1,-1,-1,-1,-1,0.019347848716161464,-1,0.0005717720187121529,-1,-1,0.5,-1,-1,-1,-1
0.38742103291705227,-1,-1,-1,-1,-1,0.019371051645852615,-1,0.0005714294776524066,-1,-1,0.5,-1,-1,-1,-1
0.38788564803367437,-1,-1,-1,-1,-1,0.01939428240168372,-1,0.0005710871418044821,-1,-1,0.5,-1,-1,-1,-1
0.38835082034050616,-1,-1,-1,-1,-1,0.019417541017025308,-1,0.0005707450110454397,-1,-1,0.5,-1,-1,-1,-1
0.38881655050575886,-1,-1,-1,-1,-1,0.019440827525287946,-1,0.0005704030852524133,-1,-1,0.5,-1,-1,-1,-1
0.3892828391984446,-1,-1,-1,-1,-1,0.01946414195992223,-1,0.0005700613643026106,-1,-1,0.5,-1,-1,-1,-1
0.38974968708837804,-1,-1,-1,-1,-1,0.019487484354418903,-1,0.0005697198480733126,-1,-1,0.5,-1,-1,-1,-1
0.3902170948461773,-1,-1,-1,-1,-1,0.019510854742308865,-1,0.000569378536441874,-1,-1,0.5,-1,-1,-1,-1
0.3906850631432643,-1,-1,-1,-1,-1,0.019534253157163214,-1,0.0005690374292857232,-1,-1,0.5,-1,-1,-1,-1
0.39115359265186667,-1,-1,-1,-1,-1,0.019557679632593333,-1,0.0005686965264823611,-1,-1,0.5,-1,-1,-1,-1
0.39162268404501777,-1,-1,-1,-1,-1,0.01958113420225089,-1,0.0005683558279093633,-1,-1,0.5,-1,-1,-1,-1
0.39209233799655835,-1,-1,-1,-1,-1,0.01960461689982792,-1,0.0005680153334443779,-1,-1,0.5,-1,-1,-1,-1
0.39256255518113736,-1,-1,-1,-1,-1,0.019628127759056868,-1,0.0005676750429651262,-1,-1,0.5,-1,-1,-1,-1
0.3930333362742124,-1,-1,-1,-1,-1,0.01965166681371062,-1,0.0005673349563494035,-1,-1,0.5,-1,-1,-1,-1
0.39350468195205157,-1,-1,-1,-1,-1,0.01967523409760258,-1,0.0005669950734750774,-1,-1,0.5,-1,-1,-1,-1
0.3939765928917337,-1,-1,-1,-1,-1,0.019698829644586687,-1,0.0005666553942200894,-1,-1,0.5,-1,-1,-1,-1
0.3944490697711497,-1,-1,-1,-1,-1,0.019722453488557487,-1,0.000566315918462454,-1,-1,0.5,-1,-1,-1,-1
0.3949221132690035,-1,-1,-1,-1,-1,0.019746105663450177,-1,0.0005659766460802581,-1,-1,0.5,-1,-1,-1,-1
0.3953957240648129,-1,-1,-1,-1,-1,0.019769786203240644,-1,0.0005656375769516627,-1,-1,0.5,-1,-1,-1,-1
0.3958699028389106,-1,-1,-1,-1,-1,0.019793495141945533,-1,0.0005652987109549008,-1,-1,0.5,-1,-1,-1,-1
0.39634465027244514,-1,-1,-1,-1,-1,0.01981723251362226,-1,0.0005649600479682793,-1,-1,0.5,-1,-1,-1,-1
0.3968199670473821,-1,-1,-1,-1,-1,0.019840998352369105,-1,0.0005646215878701771,-1,-1,0.5,-1,-1,-1,-1
0.3972958538465049,-1,-1,-1,-1,-1,0.019864792692325245,-1,0.0005642833305390465,-1,-1,0.5,-1,-1,-1,-1
0.3977723113534154,-1,-1,-1,-1,-1,0.01988861556767077,-1,0.0005639452758534126,-1,-1,0.5,-1,-1,-1,-1
0.3982493402525359,-1,-1,-1,-1,-1,0.019912467012626795,-1,0.000563607423691873,-1,-1,0.5,-1,-1,-1,-1
0.3987269412291089,-1,-1,-1,-1,-1,0.019936347061455445,-1,0.0005632697739330982,-1,-1,0.5,-1,-1,-1,-1
0.399205114969199,-1,-1,-1,-1,-1,0.019960255748459953,-1,0.0005629323264558315,-1,-1,0.5,-1,-1,-1,-1
0.39968386215969376,-1,-1,-1,-1,-1,0.019984193107984688,-1,0.0005625950811388886,-1,-1,0.5,-1,-1,-1,-1
0.4001631834883038,-1,-1,-1,-1,-1,0.02000815917441519,-1,0.0005622580378611579,-1,-1,0.5,-1,-1,-1,-1
0.4006430796435652,-1,-1,-1,-1,-1,0.020032153982178263,-1,0.0005619211965016006,-1,-1,0.5,-1,-1,-1,-1
0.4011235513148395,-1,-1,-1,-1,-1,0.020056177565741976,-1,0.00056158455693925,-1,-1,0.5,-1,-1,-1,-1
0.4016045991923147,-1,-1,-1,-1,-1,0.02008022995961574,-1,0.0005612481190532121,-1,-1,0.5,-1,-1,-1,-1
0.40208622396700705,-1,-1,-1,-1,-1,0.020104311198350353,-1,0.0005609118827226651,-1,-1,0.5,-1,-1,-1,-1
0.4025684263307609,-1,-1,-1,-1,-1,0.020128421316538046,-1,0.0005605758478268603,-1,-1,0.5,-1,-1,-1,-1
0.40305120697625074,-1,-1,-1,-1,-1,0.020152560348812538,-1,0.0005602400142451203,-1,-1,0.5,-1,-1,-1,-1
0.4035345665969817,-1,-1,-1,-1,-1,0.020176728329849087,-1,0.0005599043818568406,-1,-1,0.5,-1,-1,-1,-1
0.4040185058872903,-1,-1,-1,-1,-1,0.020200925294364517,-1,0.000559568950541489,-1,-1,0.5,-1,-1,-1,-1
0.4045030255423462,-1,-1,-1,-1,-1,0.020225151277117312,-1,0.0005592337201786052,-1,-1,0.5,-1,-1,-1,-1
0.4049881262581521,-1,-1,-1,-1,-1,0.020249406312907607,-1,0.0005588986906478015,-1,-1,0.5,-1,-1,-1,-1
0.4054738087315461,-1,-1,-1,-1,-1,0.020273690436577306,-1,0.0005585638618287619,-1,-1,0.5,-1,-1,-1,-1
0.4059600736602016,-1,-1,-1,-1,-1,0.02029800368301008,-1,0.0005582292336012424,-1,-1,0.5,-1,-1,-1,-1
0.40644692174262853,-1,-1,-1,-1,-1,0.02032234608713143,-1,0.0005578948058450717,-1,-1,0.5,-1,-1,-1,-1
0.40693435367817504,-1,-1,-1,-1,-1,0.020346717683908753,-1,0.0005575605784401496,-1,-1,0.5,-1,-1,-1,-1
0.40742237016702737,-1,-1,-1,-1,-1,0.02037111850835137,-1,0.0005572265512664488,-1,-1,0.5,-1,-1,-1,-1
0.40791097191021186,-1,-1,-1,-1,-1,0.020395548595510595,-1,0.0005568927242040132,-1,-1,0.5,-1,-1,-1,-1
0.4084001596095955,-1,-1,-1,-1,-1,0.020420007980479778,-1,0.0005565590971329586,-1,-1,0.5,-1,-1,-1,-1
0.4088899339678868,-1,-1,-1,-1,-1,0.020444496698394342,-1,0.0005562256699334731,-1,-1,0.5,-1,-1,-1,-1
0.40938029568863726,-1,-1,-1,-1,-1,0.020469014784431864,-1,0.0005558924424858161,-1,-1,0.5,-1,-1,-1,-1
0.4098712454762418,-1,-1,-1,-1,-1,0.02049356227381209,-1,0.000555559414670319,-1,-1,0.5,-1,-1,-1,-1
0.4103627840359404,-1,-1,-1,-1,-1,0.02051813920179702,-1,0.0005552265863673848,-1,-1,0.5,-1,-1,-1,-1
0.41085491207381875,-1,-1,-1,-1,-1,0.02054274560369094,-1,0.0005548939574574881,-1,-1,0.5,-1,-1,-1,-1
0.411347630296809,-1,-1,-1,-1,-1,0.02056738151484045,-1,0.0005545615278211753,-1,-1,0.5,-1,-1,-1,-1
0.4118409394126914,-1,-1,-1,-1,-1,0.020592046970634572,-1,0.0005542292973390641,-1,-1,0.5,-1,-1,-1,-1
0.41233484013009514,-1,-1,-1,-1,-1,0.02061674200650476,-1,0.000553897265891844,-1,-1,0.5,-1,-1,-1,-1
0.4128293331584987,-1,-1,-1,-1,-1,0.020641466657924934,-1,0.0005535654333602756,-1,-1,0.5,-1,-1,-1,-1
0.413324419208232,-1,-1,-1,-1,-1,0.0206662209604116,-1,0.0005532337996251913,-1,-1,0.5,-1,-1,-1,-1
0.4138200989904763,-1,-1,-1,-1,-1,0.020691004949523816,-1,0.0005529023645674949,-1,-1,0.5,-1,-1,-1,-1
0.4143163732172661,-1,-1,-1,-1,-1,0.020715818660863305,-1,0.0005525711280681612,-1,-1,0.5,-1,-1,-1,-1
0.4148132426014899,-1,-1,-1,-1,-1,0.020740662130074496,-1,0.0005522400900082365,-1,-1,0.5,-1,-1,-1,-1
0.41531070785689056,-1,-1,-1,-1,-1,0.02076553539284453,-1,0.0005519092502688384,-1,-1,0.5,-1,-1,-1,-1
0.41580876969806757,-1,-1,-1,-1,-1,0.02079043848490338,-1,0.0005515786087311558,-1,-1,0.5,-1,-1,-1,-1
0.41630742884047695,-1,-1,-1,-1,-1,0.020815371442023847,-1,0.0005512481652764485,-1,-1,0.5,-1,-1,-1,-1
0.41680668600043286,-1,-1,-1,-1,-1,0.020840334300021645,-1,0.0005509179197860478,-1,-1,0.5,-1,-1,-1,-1
0.41730654189510874,-1,-1,-1,-1,-1,0.02086532709475544,-1,0.0005505878721413556,-1,-1,0.5,-1,-1,-1,-1
0.4178069972425376,-1,-1,-1,-1,-1,0.020890349862126883,-1,0.0005502580222238456,-1,-1,0.5,-1,-1,-1,-1
0.4183080527616141,-1,-1,-1,-1,-1,0.020915402638080706,-1,0.0005499283699150618,-1,-1,0.5,-1,-1,-1,-1
0.41880970917209454,-1,-1,-1,-1,-1,0.02094048545860473,-1,0.0005495989150966192,-1,-1,0.5,-1,-1,-1,-1
0.41931196719459873,-1,-1,-1,-1,-1,0.02096559835972994,-1,0.0005492696576502045,-1,-1,0.5,-1,-1,-1,-1
0.4198148275506107,-1,-1,-1,-1,-1,0.02099074137753054,-1,0.0005489405974575741,-1,-1,0.5,-1,-1,-1,-1
0.4203182909624794,-1,-1,-1,-1,-1,0.021015914548123973,-1,0.0005486117344005564,-1,-1,0.5,-1,-1,-1,-1
0.42082235815342045,-1,-1,-1,-1,-1,0.021041117907671023,-1,0.0005482830683610497,-1,-1,0.5,-1,-1,-1,-1
0.42132702984751635,-1,-1,-1,-1,-1,0.021066351492375818,-1,0.0005479545992210236,-1,-1,0.5,-1,-1,-1,-1
0.42183230676971833,-1,-1,-1,-1,-1,0.021091615338485917,-1,0.0005476263268625182,-1,-1,0.5,-1,-1,-1,-1
0.422338189645847,-1,-1,-1,-1,-1,0.02111690948229235,-1,0.0005472982511676443,-1,-1,0.5,-1,-1,-1,-1
0.4228446792025931,-1,-1,-1,-1,-1,0.021142233960129656,-1,0.0005469703720185833,-1,-1,0.5,-1,-1,-1,-1
0.4233517761675191,-1,-1,-1,-1,-1,0.021167588808375958,-1,0.0005466426892975871,-1,-1,0.5,-1,-1,-1,-1
0.42385948126906015,-1,-1,-1,-1,-1,0.02119297406345301,-1,0.0005463152028869782,-1,-1,0.5,-1,-1,-1,-1
0.4243677952365245,-1,-1,-1,-1,-1,0.021218389761826228,-1,0.00054598791266915,-1,-1,0.5,-1,-1,-1,-1
0.42487671880009553,-1,-1,-1,-1,-1,0.021243835940004778,-1,0.0005456608185265655,-1,-1,0.5,-1,-1,-1,-1
0.4253862526908319,-1,-1,-1,-1,-1,0.0212693126345416,-1,0.000545333920341759,-1,-1,0.5,-1,-1,-1,-1
0.42589639764066917,-1,-1,-1,-1,-1,0.02129481988203346,-1,0.0005450072179973347,-1,-1,0.5,-1,-1,-1,-1
0.4264071543824209,-1,-1,-1,-1,-1,0.021320357719121046,-1,0.0005446807113759672,-1,-1,0.5,-1,-1,-1,-1
0.4269185236497789,-1,-1,-1,-1,-1,0.021345926182488945,-1,0.0005443544003604012,-1,-1,0.5,-1,-1,-1,-1
0.42743050617731554,-1,-1,-1,-1,-1,0.02137152530886578,-1,0.0005440282848334522,-1,-1,0.5,-1,-1,-1,-1
0.42794310270048347,-1,-1,-1,-1,-1,0.021397155135024173,-1,0.0005437023646780053,-1,-1,0.5,-1,-1,-1,-1
0.4284563139556178,-1,-1,-1,-1,-1,0.02142281569778089,-1,0.0005433766397770163,-1,-1,0.5,-1,-1,-1,-1
0.42897014067993666,-1,-1,-1,-1,-1,0.021448507033996835,-1,0.0005430511100135104,-1,-1,0.5,-1,-1,-1,-1
0.42948458361154196,-1,-1,-1,-1,-1,0.0214742291805771,-1,0.0005427257752705836,-1,-1,0.5,-1,-1,-1,-1
0.4299996434894212,-1,-1,-1,-1,-1,0.021499982174471063,-1,0.0005424006354314016,-1,-1,0.5,-1,-1,-1,-1
0.4305153210534477,-1,-1,-1,-1,-1,0.021525766052672386,-1,0.0005420756903792001,-1,-1,0.5,-1,-1,-1,-1
0.4310316170443824,-1,-1,-1,-1,-1,0.021551580852219122,-1,0.0005417509399972849,-1,-1,0.5,-1,-1,-1,-1
0.4315485322038745,-1,-1,-1,-1,-1,0.021577426610193726,-1,0.0005414263841690313,-1,-1,0.5,-1,-1,-1,-1
0.4320660672744625,-1,-1,-1,-1,-1,0.021603303363723125,-1,0.0005411020227778854,-1,-1,0.5,-1,-1,-1,-1
0.43258422299957566,-1,-1,-1,-1,-1,0.021629211149978785,-1,0.0005407778557073618,-1,-1,0.5,-1,-1,-1,-1
0.43310300012353437,-1,-1,-1,-1,-1,0.02165515000617672,-1,0.000540453882841046,-1,-1,0.5,-1,-1,-1,-1
0.43362239939155206,-1,-1,-1,-1,-1,0.021681119969577604,-1,0.0005401301040625928,-1,-1,0.5,-1,-1,-1,-1
0.4341424215497358,-1,-1,-1,-1,-1,0.02170712107748679,-1,0.0005398065192557265,-1,-1,0.5,-1,-1,-1,-1
0.43466306734508714,-1,-1,-1,-1,-1,0.021733153367254357,-1,0.0005394831283042415,-1,-1,0.5,-1,-1,-1,-1
0.43518433752550373,-1,-1,-1,-1,-1,0.02175921687627519,-1,0.0005391599310920015,-1,-1,0.5,-1,-1,-1,-1
0.43570623283978016,-1,-1,-1,-1,-1,0.02178531164198901,-1,0.0005388369275029399,-1,-1,0.5,-1,-1,-1,-1
0.4362287540376088,-1,-1,-1,-1,-1,0.021811437701880442,-1,0.0005385141174210597,-1,-1,0.5,-1,-1,-1,-1
0.4367519018695814,-1,-1,-1,-1,-1,0.021837595093479073,-1,0.0005381915007304331,-1,-1,0.5,-1,-1,-1,-1
0.43727567708718945,-1,-1,-1,-1,-1,0.021863783854359473,-1,0.0005378690773152022,-1,-1,0.5,-1,-1,-1,-1
0.437800080442826,-1,-1,-1,-1,-1,0.0218900040221413,-1,0.000537546847059578,-1,-1,0.5,-1,-1,-1,-1
0.4383251126897863,-1,-1,-1,-1,-1,0.021916255634489318,-1,0.0005372248098478413,-1,-1,0.5,-1,-1,-1,-1
0.43885077458226895,-1,-1,-1,-1,-1,0.021942538729113448,-1,0.0005369029655643421,-1,-1,0.5,-1,-1,-1,-1
0.4393770668753772,-1,-1,-1,-1,-1,0.02196885334376886,-1,0.0005365813140934996,-1,-1,0.5,-1,-1,-1,-1
0.4399039903251195,-1,-1,-1,-1,-1,0.021995199516255975,-1,0.0005362598553198023,-1,-1,0.5,-1,-1,-1,-1
0.44043154568841125,-1,-1,-1,-1,-1,0.022021577284420564,-1,0.0005359385891278078,-1,-1,0.5,-1,-1,-1,-1
0.4409597337230757,-1,-1,-1,-1,-1,0.022047986686153785,-1,0.000535617515402143,-1,-1,0.5,-1,-1,-1,-1
0.44148855518784436,-1,-1,-1,-1,-1,0.02207442775939222,-1,0.0005352966340275039,-1,-1,0.5,-1,-1,-1,-1
0.4420180108423593,-1,-1,-1,-1,-1,0.02210090054211797,-1,0.0005349759448886554,-1,-1,0.5,-1,-1,-1,-1
0.4425481014471731,-1,-1,-1,-1,-1,0.022127405072358657,-1,0.0005346554478704318,-1,-1,0.5,-1,-1,-1,-1
0.44307882776375074,-1,-1,-1,-1,-1,0.022153941388187538,-1,0.0005343351428577361,-1,-1,0.5,-1,-1,-1,-1
0.4436101905544704,-1,-1,-1,-1,-1,0.02218050952772352,-1,0.00053401502973554,-1,-1,0.5,-1,-1,-1,-1
0.44414219058262405,-1,-1,-1,-1,-1,0.022207109529131203,-1,0.000533695108388885,-1,-1,0.5,-1,-1,-1,-1
0.44467482861241986,-1,-1,-1,-1,-1,0.022233741430620995,-1,0.0005333753787028806,-1,-1,0.5,-1,-1,-1,-1
0.44520810540898165,-1,-1,-1,-1,-1,0.022260405270449084,-1,0.0005330558405627053,-1,-1,0.5,-1,-1,-1,-1
0.44574202173835137,-1,-1,-1,-1,-1,0.02228710108691757,-1,0.0005327364938536069,-1,-1,0.5,-1,-1,-1,-1
0.4462765783674895,-1,-1,-1,-1,-1,0.022313828918374478,-1,0.0005324173384609013,-1,-1,0.5,-1,-1,-1,-1
0.4468117760642762,-1,-1,-1,-1,-1,0.02234058880321381,-1,0.0005320983742699735,-1,-1,0.5,-1,-1,-1,-1
0.4473476155975127,-1,-1,-1,-1,-1,0.022367380779875635,-1,0.0005317796011662768,-1,-1,0.5,-1,-1,-1,-1
0.44788409773692184,-1,-1,-1,-1,-1,0.022394204886846094,-1,0.0005314610190353336,-1,-1,0.5,-1,-1,-1,-1
0.44842122325315004,-1,-1,-1,-1,-1,0.022421061162657505,-1,0.0005311426277627348,-1,-1,0.5,-1,-1,-1,-1
0.4489589929177677,-1,-1,-1,-1,-1,0.022447949645888386,-1,0.0005308244272341393,-1,-1,0.5,-1,-1,-1,-1
0.4494974075032703,-1,-1,-1,-1,-1,0.022474870375163516,-1,0.0005305064173352751,-1,-1,0.5,-1,-1,-1,-1
0.45003646778308004,-1,-1,-1,-1,-1,0.022501823389154005,-1,0.0005301885979519384,-1,-1,0.5,-1,-1,-1,-1
0.45057617453154675,-1,-1,-1,-1,-1,0.022528808726577337,-1,0.000529870968969994,-1,-1,0.5,-1,-1,-1,-1
0.45111652852394846,-1,-1,-1,-1,-1,0.022555826426197426,-1,0.0005295535302753747,-1,-1,0.5,-1,-1,-1,-1
