R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,zone,grad_P_raw,grad_Sigma_raw
4559.085350564953,4618.839876131968,19216.480510662783,0.00016794761107844855,0.00011531606918199854,0.8286249382260693,25.507930401470894,2.1136507253193693,0.008567991948964761,0.9999999999999971,0.6247334488788954,1.3635978976957757,2.9224210418285126,Self-Reg,2.987547571267172,1.493773785633586
4575.915991985444,4635.891111578614,19172.278520298383,0.00016610123844009936,0.00011405354241495005,0.8286439312727096,25.649898911474434,2.1254633070751767,0.008520959950118543,0.9999999999999977,0.6251666345469357,1.369941826866465,2.925613985439091,Self-Reg,2.987571347611852,1.493785673805926
4592.8087665903,4653.005294570111,19128.14773147422,0.0001642751643454315,0.0001128048284260374,0.8286628884898599,25.792656441403743,2.1373417188560215,0.00847418575163373,0.9999999999999974,0.6255981021471939,1.376151255517186,2.92873954624183,Self-Reg,2.9875950769299635,1.4937975384649818
4609.763903754772,4670.182657488059,19084.088241292156,0.00016246916563750094,0.00011156977622291386,0.8286818099467653,25.93620737235708,2.1492863268479505,0.008427667943176136,0.9999999999999976,0.6260278593423217,1.3822242984032478,2.9317967801930767,Self-Reg,2.9876187593207315,1.4938093796603658
4626.781633700886,4687.423433571931,19040.100144920405,0.0001606830216126937,0.00011034823646213509,0.8287006957125312,26.080556109744375,2.1612974992714866,0.008381405122106276,0.9999999999999977,0.6264559137612438,1.388159070279957,2.934784743249175,Self-Reg,2.9876423948831468,1.4938211974415734
4643.862187500582,4704.727856922259,18996.183535607335,0.00015891651399375323,0.00010914006143117294,0.8287195458561225,26.225707083422176,2.1733756063929315,0.008335395893437491,0.9999999999999974,0.626882272999232,1.3939536859026262,2.9377024913664744,Self-Reg,2.98766598371597,1.493832991857985
4661.00579707883,4722.096162503781,18952.33850469532,0.0001571694269031078,0.00010794510503062738,0.8287383604463647,26.371664747829104,2.1855210205357083,0.008289638869794405,0.9999999999999977,0.6273069446179823,1.3996062600265613,2.9405490805013197,Self-Reg,2.9876895259177276,1.4938447629588638
4678.2126952167955,4739.528586148652,18908.56514163444,0.00015544154683648777,0.00010676322275663011,0.8287571395519444,26.518433582122277,2.197734116091788,0.008244132671371527,0.9999999999999971,0.6277299361456898,1.4051149074070723,2.9433235666100575,Self-Reg,2.9877130215867163,1.4938565107933581
4695.483115554994,4757.025364559643,18864.863533996166,0.00015373266263683411,0.00010559427168344033,0.8287758832414094,26.66601809031448,2.2100152695331783,0.008198875925892087,0.9999999999999977,0.6281512550771299,1.4104777427994677,2.9460250056490334,Self-Reg,2.987736470821002,1.493868235410501
4712.817292596461,4774.586735313349,18821.23376748694,0.00015204256546849423,0.00010443811044623041,0.828794591583168,26.814422801411922,2.222364859423458,0.008153867268567136,0.9999999999999973,0.6285709088737367,1.4156928809590539,2.9486524535745944,Self-Reg,2.9877598737184208,1.4938799368592104
